WKT,fid,osmid,y,x,street_count,highway,ref
"POINT (-81.961961 26.4570244)",85168,5706106358,26.4570244,-81.961961,1,,
"POINT (-81.9621032 26.4574192)",85169,5706106361,26.4574192,-81.9621032,1,,
"POINT (-81.9619532 26.457274)",85170,5706106362,26.457274,-81.9619532,1,,
"POINT (-81.9616662 26.4574971)",85171,5706106363,26.4574971,-81.9616662,4,,
"POINT (-81.9614724 26.4576478)",85172,5706106365,26.4576478,-81.9614724,3,,
"POINT (-81.9623292 26.4575992)",85173,5706106366,26.4575992,-81.9623292,1,,
"POINT (-81.9618254 26.4579991)",85174,5706106368,26.4579991,-81.9618254,3,,
"POINT (-81.9624159 26.4583118)",85175,5706106394,26.4583118,-81.9624159,4,,
"POINT (-81.962236 26.4584076)",85176,5706106397,26.4584076,-81.962236,3,,
"POINT (-81.9622751 26.4584462)",85177,5706106400,26.4584462,-81.9622751,3,,
"POINT (-81.9629773 26.4580386)",85178,5706106404,26.4580386,-81.9629773,1,,
"POINT (-81.9623641 26.4585341)",85179,5706106406,26.4585341,-81.9623641,3,,
"POINT (-81.9625737 26.4586072)",85180,5706106407,26.4586072,-81.9625737,2,,
"POINT (-81.9624991 26.4586674)",85181,5706106409,26.4586674,-81.9624991,3,,
"POINT (-81.962442 26.4584712)",85182,5706106410,26.4584712,-81.962442,3,,
"POINT (-81.9633542 26.4582466)",85183,5706106536,26.4582466,-81.9633542,1,,
"POINT (-81.962646 26.4588126)",85184,5706106538,26.4588126,-81.962646,3,,
"POINT (-81.9393381 26.4490099)",85185,5706749087,26.4490099,-81.9393381,3,,
"POINT (-81.9394059 26.449032)",85186,5706749088,26.449032,-81.9394059,1,,
"POINT (-81.9391435 26.4489467)",85187,5706749089,26.4489467,-81.9391435,1,,
"POINT (-81.9382533 26.4489688)",85188,5706749090,26.4489688,-81.9382533,3,,
"POINT (-81.9382123 26.448803)",85189,5706749091,26.448803,-81.9382123,3,,
"POINT (-81.9517081 26.4518653)",85190,5711384888,26.4518653,-81.9517081,3,,
"POINT (-81.9519725 26.451345)",85191,5711385177,26.451345,-81.9519725,1,,
"POINT (-81.9517986 26.4517658)",85192,5711385178,26.4517658,-81.9517986,3,,
"POINT (-81.9518433 26.4516576)",85193,5711385179,26.4516576,-81.9518433,3,,
"POINT (-81.9511671 26.4514311)",85194,5711385180,26.4514311,-81.9511671,3,,
"POINT (-81.9515448 26.4513844)",85195,5711385181,26.4513844,-81.9515448,1,,
"POINT (-81.9511175 26.4515459)",85196,5711385183,26.4515459,-81.9511175,3,,
"POINT (-81.9517453 26.4514516)",85197,5711385184,26.4514516,-81.9517453,1,,
"POINT (-81.9519038 26.4515111)",85198,5711385185,26.4515111,-81.9519038,3,,
"POINT (-81.9513741 26.4516288)",85199,5711385435,26.4516288,-81.9513741,3,,
"POINT (-81.9512124 26.4520247)",85200,5711385436,26.4520247,-81.9512124,3,,
"POINT (-81.9514386 26.4518322)",85201,5711385437,26.4518322,-81.9514386,1,,
"POINT (-81.9513088 26.4517887)",85202,5711385438,26.4517887,-81.9513088,3,,
"POINT (-81.9510355 26.4515195)",85203,5711385441,26.4515195,-81.9510355,3,,
"POINT (-81.9513208 26.4517592)",85204,5711385442,26.4517592,-81.9513208,3,,
"POINT (-81.9509791 26.451653)",85205,5711385443,26.451653,-81.9509791,3,,
"POINT (-81.9506154 26.4517068)",85206,5711385444,26.4517068,-81.9506154,1,,
"POINT (-81.950733 26.4514218)",85207,5711385445,26.4514218,-81.950733,3,,
"POINT (-81.9508815 26.4514697)",85208,5711385447,26.4514697,-81.9508815,3,,
"POINT (-81.9505872 26.4520975)",85209,5711385449,26.4520975,-81.9505872,1,,
"POINT (-81.9504724 26.4513376)",85210,5711385724,26.4513376,-81.9504724,3,,
"POINT (-81.9555687 26.4545232)",85211,5718333001,26.4545232,-81.9555687,3,,
"POINT (-81.9557688 26.4549684)",85212,5718333004,26.4549684,-81.9557688,1,,
"POINT (-81.9542766 26.4527041)",85213,5718333005,26.4527041,-81.9542766,1,,
"POINT (-81.9542698 26.4525582)",85214,5718333006,26.4525582,-81.9542698,3,,
"POINT (-81.9548154 26.4538417)",85215,5718333831,26.4538417,-81.9548154,1,,
"POINT (-81.9547121 26.4536308)",85216,5718333833,26.4536308,-81.9547121,3,,
"POINT (-81.95369 26.4563337)",85217,5718333850,26.4563337,-81.95369,1,,
"POINT (-81.9537511 26.4561937)",85218,5718333851,26.4561937,-81.9537511,3,,
"POINT (-81.9538906 26.4560817)",85219,5718333852,26.4560817,-81.9538906,3,,
"POINT (-81.9536306 26.4561409)",85220,5718333853,26.4561409,-81.9536306,1,,
"POINT (-81.9538258 26.4553904)",85221,5718333875,26.4553904,-81.9538258,3,,
"POINT (-81.953832 26.4558828)",85222,5718333878,26.4558828,-81.953832,3,,
"POINT (-81.953398 26.4525725)",85223,5718334121,26.4525725,-81.953398,1,,
"POINT (-81.953424 26.4522906)",85224,5718334122,26.4522906,-81.953424,3,,
"POINT (-81.9480385 26.4497965)",85225,5718334230,26.4497965,-81.9480385,1,,
"POINT (-81.9480386 26.4505382)",85226,5718334231,26.4505382,-81.9480386,3,,
"POINT (-81.9484915 26.4503472)",85227,5718334232,26.4503472,-81.9484915,3,,
"POINT (-81.9480385 26.4501975)",85228,5718334233,26.4501975,-81.9480385,3,,
"POINT (-81.9484942 26.4505228)",85229,5718334234,26.4505228,-81.9484942,3,,
"POINT (-81.9480386 26.4503786)",85230,5718334235,26.4503786,-81.9480386,3,,
"POINT (-81.9480386 26.4502989)",85231,5718334236,26.4502989,-81.9480386,3,,
"POINT (-81.9476785 26.450295)",85232,5718334237,26.450295,-81.9476785,2,,
"POINT (-81.9476039 26.4503822)",85233,5718334238,26.4503822,-81.9476039,3,,
"POINT (-81.9458471 26.4489497)",85234,5718334374,26.4489497,-81.9458471,1,,
"POINT (-81.9458401 26.4497559)",85235,5718334376,26.4497559,-81.9458401,3,,
"POINT (-81.9464328 26.4492884)",85236,5718334399,26.4492884,-81.9464328,1,,
"POINT (-81.9460981 26.4492847)",85237,5718334400,26.4492847,-81.9460981,3,,
"POINT (-81.9403241 26.4488972)",85238,5720560890,26.4488972,-81.9403241,3,,
"POINT (-81.9401476 26.4488359)",85239,5720560893,26.4488359,-81.9401476,3,,
"POINT (-81.9488979 26.4508312)",85240,5720786974,26.4508312,-81.9488979,3,,
"POINT (-81.9489236 26.4521651)",85241,5720786975,26.4521651,-81.9489236,3,,
"POINT (-81.9494978 26.451023)",85242,5720786977,26.451023,-81.9494978,3,,
"POINT (-81.9495181 26.4527968)",85243,5720786978,26.4527968,-81.9495181,3,,
"POINT (-81.9496568 26.4527953)",85244,5720786980,26.4527953,-81.9496568,3,,
"POINT (-81.9494997 26.4511899)",85245,5720786982,26.4511899,-81.9494997,3,,
"POINT (-81.9489011 26.451001)",85246,5720786983,26.451001,-81.9489011,3,,
"POINT (-81.9496469 26.4522089)",85247,5720786984,26.4522089,-81.9496469,3,,
"POINT (-81.9495114 26.4522077)",85248,5720786985,26.4522077,-81.9495114,4,,
"POINT (-81.9546291 26.4544638)",85249,5720788145,26.4544638,-81.9546291,3,,
"POINT (-81.9548717 26.4540108)",85250,5720788146,26.4540108,-81.9548717,1,,
"POINT (-81.9550472 26.4557111)",85251,5720788151,26.4557111,-81.9550472,1,,
"POINT (-81.9549676 26.4558603)",85252,5720788154,26.4558603,-81.9549676,1,,
"POINT (-81.9556621 26.4560045)",85253,5720788156,26.4560045,-81.9556621,1,,
"POINT (-81.9553117 26.456644)",85254,5720788159,26.456644,-81.9553117,3,,
"POINT (-81.9545923 26.4563261)",85255,5720788160,26.4563261,-81.9545923,3,,
"POINT (-81.9550929 26.4559163)",85256,5720788161,26.4559163,-81.9550929,3,,
"POINT (-81.954822 26.4564276)",85257,5720788162,26.4564276,-81.954822,3,,
"POINT (-81.9569221 26.4572796)",85258,5720788163,26.4572796,-81.9569221,1,,
"POINT (-81.9554309 26.4564265)",85259,5720788165,26.4564265,-81.9554309,3,,
"POINT (-81.9565502 26.4569141)",85260,5720788166,26.4569141,-81.9565502,3,,
"POINT (-81.9558722 26.4566187)",85261,5720788167,26.4566187,-81.9558722,3,,
"POINT (-81.9556661 26.4569897)",85262,5720788168,26.4569897,-81.9556661,3,,
"POINT (-81.9551929 26.4560934)",85263,5720788169,26.4560934,-81.9551929,1,,
"POINT (-81.9549867 26.4565004)",85264,5720788170,26.4565004,-81.9549867,3,,
"POINT (-81.9553636 26.456162)",85265,5720788171,26.456162,-81.9553636,1,,
"POINT (-81.9551438 26.4565698)",85266,5720788172,26.4565698,-81.9551438,3,,
"POINT (-81.9496315 26.4514289)",85267,5721396194,26.4514289,-81.9496315,3,,
"POINT (-81.9503234 26.4519498)",85268,5721396195,26.4519498,-81.9503234,1,,
"POINT (-81.9496398 26.4517912)",85269,5721396197,26.4517912,-81.9496398,3,,
"POINT (-81.9497955 26.451814)",85270,5721396198,26.451814,-81.9497955,3,,
"POINT (-81.9496342 26.4515141)",85271,5721396202,26.4515141,-81.9496342,3,,
"POINT (-81.9482302 26.450608)",85272,5723054253,26.450608,-81.9482302,3,,
"POINT (-81.9485014 26.450991)",85273,5723054254,26.450991,-81.9485014,3,,
"POINT (-81.9473105 26.4509963)",85274,5723054281,26.4509963,-81.9473105,3,,
"POINT (-81.9473216 26.450282)",85275,5723054282,26.450282,-81.9473216,3,,
"POINT (-81.9468937 26.4503213)",85276,5723054283,26.4503213,-81.9468937,1,,
"POINT (-81.9473187 26.45047)",85277,5723054284,26.45047,-81.9473187,3,,
"POINT (-81.946785 26.4504306)",85278,5723054291,26.4504306,-81.946785,3,,
"POINT (-81.9464732 26.4499807)",85279,5723054293,26.4499807,-81.9464732,3,,
"POINT (-81.9386802 26.447823)",85280,5723414855,26.447823,-81.9386802,3,,
"POINT (-81.9397971 26.448016)",85281,5723414861,26.448016,-81.9397971,3,,
"POINT (-81.9441776 26.4494319)",85282,5723831225,26.4494319,-81.9441776,3,,
"POINT (-81.9441764 26.4497031)",85283,5723831226,26.4497031,-81.9441764,3,,
"POINT (-81.9426358 26.4486181)",85284,5723831239,26.4486181,-81.9426358,3,,
"POINT (-81.9421685 26.4497321)",85285,5723831244,26.4497321,-81.9421685,4,,
"POINT (-81.942169 26.4496325)",85286,5723831253,26.4496325,-81.942169,3,,
"POINT (-81.942171 26.4492671)",85287,5723831258,26.4492671,-81.942171,3,,
"POINT (-81.9432203 26.4498686)",85288,5723831268,26.4498686,-81.9432203,3,,
"POINT (-81.9433666 26.4491455)",85289,5723831270,26.4491455,-81.9433666,3,,
"POINT (-81.9421719 26.4490772)",85290,5723831291,26.4490772,-81.9421719,3,,
"POINT (-81.9414698 26.4490733)",85291,5723831292,26.4490733,-81.9414698,3,,
"POINT (-81.9417897 26.4490751)",85292,5723831293,26.4490751,-81.9417897,3,,
"POINT (-81.9418024 26.4483209)",85293,5723831294,26.4483209,-81.9418024,3,,
"POINT (-81.941993 26.4483892)",85294,5723831295,26.4483892,-81.941993,3,,
"POINT (-81.941992 26.4490762)",85295,5723831296,26.4490762,-81.941992,3,,
"POINT (-81.9419928 26.4485288)",85296,5723831297,26.4485288,-81.9419928,3,,
"POINT (-81.9418001 26.4484596)",85297,5723831298,26.4484596,-81.9418001,3,,
"POINT (-81.9417946 26.4487851)",85298,5723831299,26.4487851,-81.9417946,3,,
"POINT (-81.9414693 26.4487802)",85299,5723831300,26.4487802,-81.9414693,3,,
"POINT (-81.9412753 26.4481329)",85300,5723831313,26.4481329,-81.9412753,3,,
"POINT (-81.941469 26.4486018)",85301,5723831315,26.4486018,-81.941469,3,,
"POINT (-81.9423803 26.4476912)",85302,5725934655,26.4476912,-81.9423803,1,,
"POINT (-81.9423782 26.4485267)",85303,5725934656,26.4485267,-81.9423782,3,,
"POINT (-81.9429283 26.4478504)",85304,5725934717,26.4478504,-81.9429283,1,,
"POINT (-81.9429218 26.4481549)",85305,5725934718,26.4481549,-81.9429218,3,,
"POINT (-81.9425579 26.4483257)",85306,5725934719,26.4483257,-81.9425579,1,,
"POINT (-81.942379 26.4482407)",85307,5725934720,26.4482407,-81.942379,3,,
"POINT (-81.9426618 26.4481174)",85308,5725934721,26.4481174,-81.9426618,1,,
"POINT (-81.9423795 26.4480077)",85309,5725934722,26.4480077,-81.9423795,3,,
"POINT (-81.9426207 26.4478991)",85310,5725934723,26.4478991,-81.9426207,1,,
"POINT (-81.9423801 26.4478055)",85311,5725934724,26.4478055,-81.9423801,3,,
"POINT (-81.9420646 26.4484149)",85312,5725934732,26.4484149,-81.9420646,3,,
"POINT (-81.9420622 26.4476272)",85313,5725934733,26.4476272,-81.9420622,1,,
"POINT (-81.9423786 26.4483842)",85314,5725934734,26.4483842,-81.9423786,3,,
"POINT (-81.9418844 26.447892)",85315,5725934756,26.447892,-81.9418844,1,,
"POINT (-81.9418783 26.4483481)",85316,5725934757,26.4483481,-81.9418783,3,,
"POINT (-81.9414881 26.4478164)",85317,5725934760,26.4478164,-81.9414881,3,,
"POINT (-81.9416705 26.4482736)",85318,5725934761,26.4482736,-81.9416705,3,,
"POINT (-81.9412068 26.4473188)",85319,5725934807,26.4473188,-81.9412068,1,,
"POINT (-81.9414952 26.4474475)",85320,5725934809,26.4474475,-81.9414952,3,,
"POINT (-81.9413137 26.4473586)",85321,5725934811,26.4473586,-81.9413137,3,,
"POINT (-81.9369257 26.4460867)",85322,5726052993,26.4460867,-81.9369257,1,,
"POINT (-81.9354436 26.4470717)",85323,5726053015,26.4470717,-81.9354436,3,,
"POINT (-81.9414835 26.448071)",85324,5726231041,26.448071,-81.9414835,3,,
"POINT (-81.9411085 26.4480739)",85325,5726231043,26.4480739,-81.9411085,3,,
"POINT (-81.9408974 26.4479993)",85326,5736531739,26.4479993,-81.9408974,3,,
"POINT (-81.9410274 26.4476929)",85327,5736531742,26.4476929,-81.9410274,3,,
"POINT (-81.9410966 26.4474411)",85328,5736531787,26.4474411,-81.9410966,1,,
"POINT (-81.9404752 26.4478501)",85329,5736531789,26.4478501,-81.9404752,3,,
"POINT (-81.9405212 26.447749)",85330,5736531790,26.447749,-81.9405212,3,,
"POINT (-81.9407918 26.447962)",85331,5736531792,26.447962,-81.9407918,3,,
"POINT (-81.9400461 26.4472474)",85332,5736734525,26.4472474,-81.9400461,1,,
"POINT (-81.939661 26.4471072)",85333,5736734526,26.4471072,-81.939661,3,,
"POINT (-81.9397301 26.4469983)",85334,5736734597,26.4469983,-81.9397301,3,,
"POINT (-81.9389785 26.4467315)",85335,5736734599,26.4467315,-81.9389785,3,,
"POINT (-81.9395553 26.4469095)",85336,5736734601,26.4469095,-81.9395553,3,,
"POINT (-81.9391666 26.4467804)",85337,5736734603,26.4467804,-81.9391666,3,,
"POINT (-81.9388144 26.4466983)",85338,5736939798,26.4466983,-81.9388144,1,,
"POINT (-81.9389419 26.4470395)",85339,5736939799,26.4470395,-81.9389419,3,,
"POINT (-81.9386021 26.446418)",85340,5736939803,26.446418,-81.9386021,1,,
"POINT (-81.9375596 26.4460498)",85341,5736939822,26.4460498,-81.9375596,3,,
"POINT (-81.9377048 26.4461411)",85342,5736939831,26.4461411,-81.9377048,3,,
"POINT (-81.9376508 26.4456439)",85343,5736939915,26.4456439,-81.9376508,1,,
"POINT (-81.9374881 26.4460088)",85344,5736939916,26.4460088,-81.9374881,3,,
"POINT (-81.9349662 26.4453024)",85345,5737200754,26.4453024,-81.9349662,1,,
"POINT (-81.9352317 26.4448635)",85346,5737200755,26.4448635,-81.9352317,3,,
"POINT (-81.9342913 26.4453585)",85347,5737200776,26.4453585,-81.9342913,1,,
"POINT (-81.9341654 26.4452297)",85348,5737200777,26.4452297,-81.9341654,3,,
"POINT (-81.9344905 26.4456412)",85349,5737200778,26.4456412,-81.9344905,1,,
"POINT (-81.9337247 26.4456045)",85350,5737200782,26.4456045,-81.9337247,3,,
"POINT (-81.9301569 26.4423774)",85351,5737200848,26.4423774,-81.9301569,1,,
"POINT (-81.9299403 26.4433192)",85352,5737200853,26.4433192,-81.9299403,3,,
"POINT (-81.9300294 26.4434098)",85353,5737200855,26.4434098,-81.9300294,3,,
"POINT (-81.9299008 26.443279)",85354,5737200858,26.443279,-81.9299008,3,,
"POINT (-81.9306618 26.4429114)",85355,5737200859,26.4429114,-81.9306618,3,,
"POINT (-81.930563 26.4428119)",85356,5737200860,26.4428119,-81.930563,3,,
"POINT (-81.9284381 26.4418101)",85357,5741904809,26.4418101,-81.9284381,3,,
"POINT (-81.9284612 26.4411649)",85358,5741904810,26.4411649,-81.9284612,3,,
"POINT (-81.9285858 26.4416879)",85359,5741904811,26.4416879,-81.9285858,3,,
"POINT (-81.9282829 26.4413937)",85360,5741904812,26.4413937,-81.9282829,3,,
"POINT (-81.9281076 26.4420837)",85361,5741904813,26.4420837,-81.9281076,3,,
"POINT (-81.927516 26.4420253)",85362,5741904815,26.4420253,-81.927516,1,,
"POINT (-81.927665 26.4421485)",85363,5741904816,26.4421485,-81.927665,1,,
"POINT (-81.9279581 26.4419264)",85364,5741904817,26.4419264,-81.9279581,3,,
"POINT (-81.9279182 26.4418845)",85365,5741904818,26.4418845,-81.9279182,3,,
"POINT (-81.9283117 26.4416882)",85366,5741904921,26.4416882,-81.9283117,3,,
"POINT (-81.9386264 26.4479272)",85367,5742089175,26.4479272,-81.9386264,3,,
"POINT (-81.9382739 26.4477906)",85368,5742089177,26.4477906,-81.9382739,3,,
"POINT (-81.9385375 26.4471016)",85369,5742089180,26.4471016,-81.9385375,3,,
"POINT (-81.938863 26.4474688)",85370,5742089181,26.4474688,-81.938863,3,,
"POINT (-81.9384558 26.4472909)",85371,5742089182,26.4472909,-81.9384558,3,,
"POINT (-81.9384081 26.447507)",85372,5742089183,26.447507,-81.9384081,3,,
"POINT (-81.9378525 26.4473635)",85373,5742089184,26.4473635,-81.9378525,3,,
"POINT (-81.9382959 26.446866)",85374,5742089187,26.446866,-81.9382959,3,,
"POINT (-81.9378557 26.4469639)",85375,5742089188,26.4469639,-81.9378557,3,,
"POINT (-81.9382114 26.447048)",85376,5742089189,26.447048,-81.9382114,1,,
"POINT (-81.9381906 26.4469348)",85377,5742089190,26.4469348,-81.9381906,3,,
"POINT (-81.937979 26.4467607)",85378,5742089191,26.4467607,-81.937979,1,,
"POINT (-81.9380921 26.446968)",85379,5742089192,26.446968,-81.9380921,4,,
"POINT (-81.9378858 26.4466836)",85380,5742089201,26.4466836,-81.9378858,3,,
"POINT (-81.9378232 26.4464602)",85381,5742089204,26.4464602,-81.9378232,1,,
"POINT (-81.9348255 26.444396)",85382,5744360271,26.444396,-81.9348255,1,,
"POINT (-81.9347102 26.4445985)",85383,5744360272,26.4445985,-81.9347102,3,,
"POINT (-81.9347213 26.4443437)",85384,5744360273,26.4443437,-81.9347213,1,,
"POINT (-81.9346032 26.4445441)",85385,5744360274,26.4445441,-81.9346032,3,,
"POINT (-81.9347907 26.4444572)",85386,5744360275,26.4444572,-81.9347907,3,,
"POINT (-81.9346864 26.444403)",85387,5744360276,26.444403,-81.9346864,3,,
"POINT (-81.9207585 26.4375154)",85388,5749721191,26.4375154,-81.9207585,2,,
"POINT (-81.9207705 26.4376842)",85389,5749721192,26.4376842,-81.9207705,2,,
"POINT (-81.920351 26.4376798)",85390,5749721199,26.4376798,-81.920351,1,,
"POINT (-81.9207805 26.4378257)",85391,5749721200,26.4378257,-81.9207805,3,,
"POINT (-81.9202684 26.4378754)",85392,5749721201,26.4378754,-81.9202684,1,,
"POINT (-81.9207958 26.4380421)",85393,5749721202,26.4380421,-81.9207958,3,,
"POINT (-81.9203745 26.4379089)",85394,5749721204,26.4379089,-81.9203745,3,,
"POINT (-81.9206843 26.4386382)",85395,5749721205,26.4386382,-81.9206843,3,,
"POINT (-81.9202913 26.4381196)",85396,5749721206,26.4381196,-81.9202913,3,,
"POINT (-81.921232 26.4387263)",85397,5749721207,26.4387263,-81.921232,1,,
"POINT (-81.920713 26.4385598)",85398,5749721208,26.4385598,-81.920713,3,,
"POINT (-81.9206471 26.4387466)",85399,5749721210,26.4387466,-81.9206471,3,,
"POINT (-81.9213029 26.4395654)",85400,5749721213,26.4395654,-81.9213029,1,,
"POINT (-81.9213014 26.4393864)",85401,5749721214,26.4393864,-81.9213014,1,,
"POINT (-81.9209959 26.4393969)",85402,5749721215,26.4393969,-81.9209959,3,,
"POINT (-81.9211182 26.4391091)",85403,5749721216,26.4391091,-81.9211182,3,,
"POINT (-81.9206049 26.4389354)",85404,5749721217,26.4389354,-81.9206049,3,,
"POINT (-81.9216677 26.437124)",85405,5750060793,26.437124,-81.9216677,1,,
"POINT (-81.9212521 26.4368297)",85406,5750060794,26.4368297,-81.9212521,1,,
"POINT (-81.9214956 26.4370022)",85407,5750060795,26.4370022,-81.9214956,3,,
"POINT (-81.9204591 26.4353837)",85408,5750312022,26.4353837,-81.9204591,1,,
"POINT (-81.9208094 26.4359485)",85409,5750312025,26.4359485,-81.9208094,3,,
"POINT (-81.9206899 26.4360758)",85410,5750312029,26.4360758,-81.9206899,3,,
"POINT (-81.9197471 26.4350967)",85411,5750312038,26.4350967,-81.9197471,1,,
"POINT (-81.9195617 26.4349597)",85412,5750312040,26.4349597,-81.9195617,1,,
"POINT (-81.9178354 26.4337846)",85413,5750312070,26.4337846,-81.9178354,1,,
"POINT (-81.9194093 26.4348381)",85414,5750312082,26.4348381,-81.9194093,1,,
"POINT (-81.9192441 26.4347205)",85415,5750312084,26.4347205,-81.9192441,1,,
"POINT (-81.9188539 26.4345246)",85416,5750312125,26.4345246,-81.9188539,1,,
"POINT (-81.918438 26.4342263)",85417,5750312127,26.4342263,-81.918438,1,,
"POINT (-81.9183278 26.4343551)",85418,5750312129,26.4343551,-81.9183278,3,,
"POINT (-81.9187342 26.4346576)",85419,5750312130,26.4346576,-81.9187342,3,,
"POINT (-81.9187075 26.4343917)",85420,5750312131,26.4343917,-81.9187075,1,,
"POINT (-81.9185773 26.4345409)",85421,5750312132,26.4345409,-81.9185773,3,,
"POINT (-81.9185829 26.4343009)",85422,5750312133,26.4343009,-81.9185829,1,,
"POINT (-81.9184544 26.4344494)",85423,5750312134,26.4344494,-81.9184544,3,,
"POINT (-81.9197939 26.4353224)",85424,5750312172,26.4353224,-81.9197939,3,,
"POINT (-81.9199966 26.4352776)",85425,5750312187,26.4352776,-81.9199966,1,,
"POINT (-81.9198938 26.4352904)",85426,5750312190,26.4352904,-81.9198938,3,,
"POINT (-81.9198908 26.4351991)",85427,5750312191,26.4351991,-81.9198908,1,,
"POINT (-81.9198619 26.4352407)",85428,5750312192,26.4352407,-81.9198619,3,,
"POINT (-81.9198963 26.4353756)",85429,5750312193,26.4353756,-81.9198963,1,,
"POINT (-81.9198708 26.4353282)",85430,5750312194,26.4353282,-81.9198708,3,,
"POINT (-81.92243 26.437118)",85431,5751752805,26.437118,-81.92243,1,,
"POINT (-81.9225919 26.4372345)",85432,5751752808,26.4372345,-81.9225919,1,,
"POINT (-81.9345547 26.4940293)",85433,5755950542,26.4940293,-81.9345547,3,,
"POINT (-81.9350713 26.493648)",85434,5755950546,26.493648,-81.9350713,3,,
"POINT (-81.9512536 26.4519238)",85435,5762966146,26.4519238,-81.9512536,3,,
"POINT (-81.9343091 26.4443947)",85436,5771851549,26.4443947,-81.9343091,3,,
"POINT (-81.9342262 26.4443526)",85437,5771851552,26.4443526,-81.9342262,3,,
"POINT (-81.9339826 26.4442289)",85438,5771853753,26.4442289,-81.9339826,3,,
"POINT (-81.9342477 26.4440958)",85439,5771853756,26.4440958,-81.9342477,1,,
"POINT (-81.932863 26.4433432)",85440,5773169805,26.4433432,-81.932863,1,,
"POINT (-81.9327271 26.4435495)",85441,5773169806,26.4435495,-81.9327271,3,,
"POINT (-81.932952 26.4436751)",85442,5773169807,26.4436751,-81.932952,3,,
"POINT (-81.9330616 26.4435121)",85443,5773169808,26.4435121,-81.9330616,1,,
"POINT (-81.9333224 26.44364)",85444,5773169849,26.44364,-81.9333224,1,,
"POINT (-81.9332082 26.4438184)",85445,5773169850,26.4438184,-81.9332082,3,,
"POINT (-81.9317941 26.4428508)",85446,5773170174,26.4428508,-81.9317941,1,,
"POINT (-81.9317064 26.442981)",85447,5773170175,26.442981,-81.9317064,3,,
"POINT (-81.9307826 26.4422577)",85448,5773170245,26.4422577,-81.9307826,1,,
"POINT (-81.9306421 26.4423959)",85449,5773170246,26.4423959,-81.9306421,3,,
"POINT (-81.9306307 26.4421068)",85450,5773170257,26.4421068,-81.9306307,1,,
"POINT (-81.9304714 26.4422975)",85451,5773170258,26.4422975,-81.9304714,3,,
"POINT (-81.9278457 26.4408197)",85452,5773679869,26.4408197,-81.9278457,3,,
"POINT (-81.9279547 26.4406073)",85453,5773679872,26.4406073,-81.9279547,1,,
"POINT (-81.9253972 26.4391981)",85454,5781895511,26.4391981,-81.9253972,1,,
"POINT (-81.9252305 26.4393363)",85455,5781895512,26.4393363,-81.9252305,3,,
"POINT (-81.9250547 26.4390097)",85456,5781895525,26.4390097,-81.9250547,1,,
"POINT (-81.9248847 26.4391402)",85457,5781895526,26.4391402,-81.9248847,3,,
"POINT (-81.9234231 26.437806)",85458,5781896147,26.437806,-81.9234231,1,,
"POINT (-81.9232658 26.4377154)",85459,5781896274,26.4377154,-81.9232658,1,,
"POINT (-81.9232513 26.4374052)",85460,5781896276,26.4374052,-81.9232513,1,,
"POINT (-81.922977 26.4375129)",85461,5781896279,26.4375129,-81.922977,3,,
"POINT (-81.9227883 26.4374866)",85462,5781896317,26.4374866,-81.9227883,1,,
"POINT (-81.9229076 26.4375759)",85463,5781896318,26.4375759,-81.9229076,3,,
"POINT (-81.9229576 26.4373386)",85464,5781896319,26.4373386,-81.9229576,1,,
"POINT (-81.9230674 26.4374329)",85465,5781896320,26.4374329,-81.9230674,3,,
"POINT (-81.9208656 26.4362586)",85466,5783014081,26.4362586,-81.9208656,3,,
"POINT (-81.9334956 26.4445234)",85467,5796085242,26.4445234,-81.9334956,1,,
"POINT (-81.933783 26.4446813)",85468,5796085243,26.4446813,-81.933783,3,,
"POINT (-81.9332241 26.4438273)",85469,5796086067,26.4438273,-81.9332241,3,,
"POINT (-81.9329268 26.443661)",85470,5796086069,26.443661,-81.9329268,3,,
"POINT (-81.9329941 26.4438721)",85471,5796086070,26.4438721,-81.9329941,3,,
"POINT (-81.9330621 26.4437367)",85472,5796086071,26.4437367,-81.9330621,3,,
"POINT (-81.9325954 26.4441121)",85473,5796086092,26.4441121,-81.9325954,1,,
"POINT (-81.9324869 26.4440548)",85474,5796086093,26.4440548,-81.9324869,3,,
"POINT (-81.9410709 26.4482987)",85475,5796555508,26.4482987,-81.9410709,1,,
"POINT (-81.9411535 26.4480898)",85476,5796555509,26.4480898,-81.9411535,3,,
"POINT (-81.9406622 26.4483163)",85477,5796555513,26.4483163,-81.9406622,1,,
"POINT (-81.9408078 26.4479676)",85478,5796555514,26.4479676,-81.9408078,3,,
"POINT (-81.9403423 26.4481123)",85479,5796555521,26.4481123,-81.9403423,1,,
"POINT (-81.9404499 26.4478412)",85480,5796555522,26.4478412,-81.9404499,3,,
"POINT (-81.9404997 26.4480288)",85481,5796555523,26.4480288,-81.9404997,1,,
"POINT (-81.9405559 26.4478787)",85482,5796555524,26.4478787,-81.9405559,3,,
"POINT (-81.940193 26.4480398)",85483,5796555528,26.4480398,-81.940193,1,,
"POINT (-81.9402994 26.4477879)",85484,5796555529,26.4477879,-81.9402994,3,,
"POINT (-81.9176844 26.4347323)",85485,5808110343,26.4347323,-81.9176844,3,,
"POINT (-81.9179569 26.4344169)",85486,5808110344,26.4344169,-81.9179569,3,,
"POINT (-81.9175469 26.4347374)",85487,5808110345,26.4347374,-81.9175469,1,,
